Hersteller;Produktname;kategorie;artikelnummer;artikel id;URL;produkttyp;durchmesser;rauchrohr durchmesser;isActive;farbe korpus-118
;;;970061300;46034;;;;;0;
;;;970062;46035;;;;;0;
;;;970062500;46036;;;;;0;
;;;9702611;46037;;;;;0;
;;;97030;46038;;;;;0;
;;;970312;46039;;;;;0;
;;;97032;46040;;;;;0;
;;;998300;46041;;;;;0;
;;;A-P0414;46042;;;;;0;
;;;WGCK150CHBK;46043;;;;;0;
;;;X2271037;46044;;;;;0;
;;;PU074-2B6-w;46045;;;;;0;
;;;970313;46046;;;;;0;
;;;ET34050;46047;;;;;0;
;;;R1021042;46048;;;;;0;
;;;L1025082;46049;;;;;0;
;;;R1017066;46050;;;;;0;
;;;R1017067;46051;;;;;0;
;;;998500;46052;;;;;0;
;;;9981500;46053;;;;;0;
;;;998600;46054;;;;;0;
;;;1220 00;46055;;;;;0;
;;;9702610;46056;;;;;0;
;;;97003201;46057;;;;;0;
;;;97003301;46058;;;;;0;
;;;97003331;46059;;;;;0;
;;;97003601;46060;;;;;0;
;;;97004001;46061;;;;;0;
;;;97005001;46062;;;;;0;
;;;9702612;46063;;;;;0;
;;;X9278377;46064;;;;;0;
;;;L1024088;46065;;;;;0;
;;;97003211;46066;;;;;0;
;;;97003811;46067;;;;;0;
;;;970050;46068;;;;;0;
;;;970052;46069;;;;;0;
;;;E623680;46070;;;;;0;
;;;X9278305;46071;;;;;0;
;;;9960290;46072;;;;;0;
;;;9700341;46073;;;;;0;
;;;9700361;46074;;;;;0;
;;;970036-S2;46075;;;;;0;
;;;P1018173;46076;;;;;0;
;;;S40009;46077;;;;;0;
;;;970058;46078;;;;;0;
;;;970055;46079;;;;;0;
;;;970057;46080;;;;;0;
;;;9702;46081;;;;;0;
;;;9708;46082;;;;;0;
;;;O4314819220;46083;;;;;0;
;;;S05-145;46084;;;;;0;
;;;970314;46085;;;;;0;
;;;970311;46086;;;;;0;
;;;LO-238;46087;;;;;0;
;;;ET34071;46088;;;;;0;
;;;E753850;46089;;;;;0;
;;;S30090;46090;;;;;0;
;;;L1054024;46091;;;;;0;
;;;L1053024;46092;;;;;0;
;;;P1036806;46093;;;;;0;
;;;S061520-3;46094;;;;;0;
;;;LO-421;46095;;;;;0;
;;;P1036800;46096;;;;;0;
;;;P1036497;46097;;;;;0;
;;;P1036807;46098;;;;;0;
;;;P1036474;46099;;;;;0;
;;;P1036590;46100;;;;;0;
;;;P1036480;46101;;;;;0;
;;;ET34060;46102;;;;;0;
;;;P1036793;46103;;;;;0;
;;;P1036801;46104;;;;;0;
;;;P1036803;46105;;;;;0;
;;;P1036802;46106;;;;;0;
;;;P1036804;46107;;;;;0;
;;;P1036794;46108;;;;;0;
;;;K2885593060;46109;;;;;0;
;;;P1036792;46110;;;;;0;
;;;P1036790;46111;;;;;0;
;;;P1036795;46112;;;;;0;
;;;P1036641;46113;;;;;0;
;;;P1034539;46114;;;;;0;
;;;P1036808;46115;;;;;0;
;;;P1036630;46116;;;;;0;
;;;P1034541;46117;;;;;0;
;;;UPS 25 - 80;46118;;;;;0;
;;;S05-128;46119;;;;;0;
;;;R1018818;46120;;;;;0;
;;;S40035;46121;;;;;0;
;;;S40044;46122;;;;;0;
;;;S50017;46123;;;;;0;
;;;S58015;46124;;;;;0;
;;;SH100502;46125;;;;;0;
;;;SH100641;46126;;;;;0;
;;;SH100642;46127;;;;;0;
;;;L6016554;46128;;;;;0;
;;;E299220;46129;;;;;0;
;;;E281970;46130;;;;;0;
;;;LO-266;46131;;;;;0;
;;;K2885573060;46132;;;;;0;
;;;L6021791;46133;;;;;0;
;;;O2351619210;46134;;;;;0;
;;;R1015176;46135;;;;;0;
;;;R1019412;46136;;;;;0;
;;;R1019413;46137;;;;;0;
;;;R1041862;46138;;;;;0;
;;;V100537;46139;;;;;0;
;;;V100541;46140;;;;;0;
;;;O4314819210;46141;;;;;0;
;;;O2366663060;46142;;;;;0;
;;;O2364533060;46143;;;;;0;
;;;O2364553060;46144;;;;;0;
;;;O2364543060;46145;;;;;0;
;;;O23645x3060;46146;;;;;0;
;;;1220 14;46147;;;;;0;
;;;LO-5;46148;;;;;0;
;;;O2358680216;46149;;;;;0;
;;;P1013162;46150;;;;;0;
;;;P1013661;46151;;;;;0;
;;;P1033414;46152;;;;;0;
;;;P1034540;46153;;;;;0;
;;;P1036504;46154;;;;;0;
;;;LO-339;46155;;;;;0;
;;;LO-162;46156;;;;;0;
;;;970038001;46157;;;;;0;
;;;97003501;46158;;;;;0;
;;;970032001;46159;;;;;0;
;;;9700331;46160;;;;;0;
;;;9700371;46161;;;;;0;
;;;P1018612;46162;;;;;0;
;;;9700412;46163;;;;;0;
;;;9700505;46164;;;;;0;
;;;970051;46165;;;;;0;
;;;970054;46166;;;;;0;
;;;97003511;46167;;;;;0;
;;;P1021128;46168;;;;;0;
;;;97031;46169;;;;;0;
;;;A-LADDO21-60;46170;;;;;0;
;;;K2866633060;46171;;;;;0;
;;;970042;46172;;;;;0;
;;;S30070;46173;;;;;0;
;;;SH100513;46174;;;;;0;
;;;OJ2902821000;46175;;;;;0;
;;;3;46176;;;;;0;
;;;97099;46177;;;;;0;
;;;ET34090;46178;;;;;0;
;;;S40034;46179;;;;;0;
;;;S50025;46180;;;;;0;
;;;10507801;46181;;;;;0;
;;;S40055;46182;;;;;0;
;;;LO-145;46183;;;;;0;
;;;S58008;46184;;;;;0;
;;;970061400;46185;;;;;0;
;;;L6016887;46186;;;;;0;
;;;970061500;46187;;;;;0;
;;;ET34001;46188;;;;;0;
;;;S40043;46189;;;;;0;
;;;S30080;46190;;;;;0;
;;;S50016;46191;;;;;0;
;;;105 07 135;46192;;;;;0;
;;;ET34040;46193;;;;;0;
;;;970062300;46194;;;;;0;
;;;K2881623060;46195;;;;;0;
;;;S40054;46196;;;;;0;
;;;K2881633060;46197;;;;;0;
;;;K2881683060;46198;;;;;0;
;;;P1036540;46199;;;;;0;
;;;970062400;46200;;;;;0;
;;;E762210;46201;;;;;0;
;;;L6018590;46202;;;;;0;
;;;LO-170;46203;;;;;0;
;;;LO-36;46204;;;;;0;
;;;O2358680316;46205;;;;;0;
;;;P1013163;46206;;;;;0;
;;;P1013663;46208;;;;;0;
;;;P1033090;46209;;;;;0;
;;;P1033093;46210;;;;;0;
;;;P1036583;46211;;;;;0;
;;;A-WL5;46212;;;;;0;
La Nordica;La Nordica Stefany Forno Kaminofen Speckstein;Kaminöfen 10 bis 15 kW;L7113432;46213;/la-nordica-stefany-forno-kaminofen-speckstein;"[""Kaminofen""]";;150;0;"[""Schwarz"",""Grau""]"
La Nordica;La Nordica Stefany Forno Kaminofen Pergamena;Kaminöfen 10 bis 15 kW;L7113438;46214;/la-nordica-stefany-forno-kaminofen-pergamena;;;150;1;
Petromax;Petromax Hitzeverteiler;Campingzubehör;heat-diff;46215;/petromax-hitzeverteiler;;;;1;
Petromax;Petromax Pizzaschneider;Pizzaschneider;pizcu10;46216;/petromax-pizzaschneider;;;;1;
Petromax;Petromax Handmörser;Campingzubehör;h-mortar;46217;/petromax-handmoerser;;;;1;
Petromax;Petromax Isolierflasche 1 Liter;Campingzubehör;tb100;46218;/petromax-isolierflasche-1-liter;;;;1;
Petromax;Petromax Isolierflasche 1,5 Liter;Campingzubehör;tb150;46218;/petromax-isolierflasche-1.5-liter;;;;1;
;;;SH028-150-sw-A;46219;;;;;0;
;Raik Basic Längenelement 150mm schwarz L: 330mm Teleskoprohr für Rauchrohr / Ofenrohr;;SH102-150-sw;46220;;;;;0;
;Raik Basic Längenelement 150mm schwarz L: 500mm Teleskoprohr für Rauchrohr / Ofenrohr;;SH101-150-sw;46221;;;;;0;
;Raik Basic Längenelement 150mm schwarz L: 750mm mit DK, Tür, KR für Rauchrohr / Ofenrohr;;SH104-150-sw;46222;;;;;0;
Petromax;Petromax Grillhandschuhe XL;Grillschürzen/Grillhandschuhe;bbq-gloves-xl;46223;/petromax-grillhandschuhe-xl;;;;1;
Novaline;Speicherblock für Novaline Carino Plus AMS;Kaminzubehör;1-117-1;46224;/speicherblock-fuer-novaline-carino-plus-ams;;;;0;
Petromax;Petromax Stockbrot-Spieß mit Gusseisenspitze;Grillbesteck;sts70;46225;/petromax-stockbrot-spiess-mit-gusseisenspitze;;;;1;
Petromax;Petromax Brotmesser 20 cm;Küchenmesser;brknife20;46226;/petromax-brotmesser-20-cm;;;;1;
Petromax;Petromax Bushcraft-Messer 10,5 cm;Campingzubehör;buknife10;46227;/petromax-bushcraft-messer-10-5-cm;;;;1;
Petromax;Petromax Kochmesser 20 cm;Küchenmesser;chknife20;46228;/petromax-kochmesser-20-cm;;;;1;
;;;H3003011;46229;;;;;0;
Daikin;DAIKIN Altherma 3 H HT Baugröße 14 Hydrosplit-Wärmepumpe 11 kW – Außengerät;Hydrosplit-Wärmepumpen;EPRA-14DW17;46230;/daikin-altherma-3-h-ht-baugroesse-14-hydrosplit-waermepumpe-11-kW-aussengeraet;;;;0;
Daikin;DAIKIN Altherma 3 H HT Baugröße 16 Hydrosplit-Wärmepumpe 12,5 kW – Außengerät;Hydrosplit-Wärmepumpen;EPRA-16DW17;46231;/daikin-altherma-3-h-ht-baugroesse-16-hydrosplit-waermepumpe-12-5-kw-aussengeraet;;;;0;
Daikin;DAIKIN Altherma 3 H HT Baugröße 18 Hydrosplit-Wärmepumpe 13 kW – Außengerät;Hydrosplit-Wärmepumpen;EPRA-18DW17;46232;/daikin-altherma-3-h-ht-baugroesse-18-hydrosplit-waermepumpe-13-kw-aussengeraet;;;;0;
Daikin;DAIKIN Altherma 3 H MT W Baugröße 12 Wärmepumpen-Innengerät 9 kW;Wärmepumpen-Innengerät;ETBX-12E9W;46233;/daikin-altherma-3-h-mt-w-baugroesse-12-waermepumpen-innengeraet-9-kw;;;;0;
Daikin;DAIKIN Altherma 3 H HT W Baugröße 16 Wärmepumpen-Innengerät 9 kW;Wärmepumpen-Innengerät;ETBX-16E9W7;46234;/daikin-altherma-3-h-ht-w-baugroesse-16-waermepumpen-innengeraet-9-kw;;;;0;
;;;4161661000;46235;;;;;0;
;;;416366;46236;;;;;0;
;;;416376;46237;;;;;0;
;;;416466;46238;;;;;0;
Olsberg;Olsberg Tipas PowerBloc! Compact Kaminofen Keramik Sonderglasur;Kaminöfen bis 5 kW;23669x;46239;/olsberg-tipas-powerbloc-compact-kaminofen-keramik-sonderglasur;"[""Kaminofen""]";;150;0;
;;;43349x;46243;;;;;0;
Daikin;DAIKIN Altherma 3 H MT F Baugröße 12 Wärmepumpen-Innengerät mit 180 L Edelstahlspeicher;Wärmepumpen-Innengerät;ETVX-12S18E9W;46245;/daikin-altherma-3-h-mt-f-baugroesse-12-waermepumpen-innengeraet-mit-180-l-edelstahlspeicher;;;;0;
Daikin;DAIKIN Altherma 3 H MT F Baugröße 12 Wärmepumpen-Innengerät mit 230 L Edelstahlspeicher;Wärmepumpen-Innengerät;ETVX-12S23E9W;46246;/daikin-altherma-3-h-mt-f-baugroesse-12-waermepumpen-innengeraet-mit-230-l-edelstahlspeicher;;;;0;
Daikin;DAIKIN Altherma 3 H HT F Baugröße 16 Wärmepumpen-Innengerät mit 180 L Edelstahlspeicher;Wärmepumpen-Innengerät;ETVX-16S18E9W7;46247;/daikin-altherma-3-h-ht-f-baugroesse-16-waermepumpen-innengeraet-mit-180-l-edelstahlspeicher;;;;0;
Daikin;DAIKIN Altherma 3 H HT F Baugröße 16 Wärmepumpen-Innengerät mit 230 L Edelstahlspeicher;Wärmepumpen-Innengerät;ETVX-16S23E9W7;46248;/daikin-altherma-3-h-ht-f-baugroesse-16-waermepumpen-innengeraet-mit-230-l-edelstahlspeicher;;;;0;
Daikin;DAIKIN Altherma 3 M Baugröße 4 Monoblock-Wärmepumpe 4,6 kW – Set für Fußbodenheizung ohne Trinkwarmwasserbereitung;Wärmepumpen im Set;KS4287;46249;/daikin-altherma-3-m-baugroesse-4-monoblock-waermepumpe-4-6-kw-set-fuer-fussbodenheizung-ohne-trinkwarmwasserbereitung;;;;1;
Daikin;DAIKIN Altherma 3 M Baugröße 6 Monoblock-Wärmepumpe 6 kW – Set für Fußbodenheizung ohne Trinkwarmwasserbereitung;Wärmepumpen im Set;KS4288;46250;/daikin-altherma-3-m-baugroesse-6-monoblock-waermepumpe-6-kw-set-fuer-fussbodenheizung-ohne-trinkwarmwasserbereitung;;;;1;
Daikin;DAIKIN Altherma 3 M Baugröße 8 Monoblock-Wärmepumpe 8 kW – Set für Fußbodenheizung ohne Trinkwarmwasserbereitung;Wärmepumpen im Set;KS4289;46251;/daikin-altherma-3-m-baugroesse-8-monoblock-waermepumpe-8-kw-set-fuer-fussbodenheizung-ohne-trinkwarmwasserbereitung;;;;1;
Daikin;DAIKIN Altherma 3 M Baugröße 11 Monoblock-Wärmepumpe 11 kW – Set für Fußbodenheizung ohne Trinkwarmwasserbereitung;Wärmepumpen im Set;KS4290;46252;/daikin-altherma-3-m-baugroesse-11-monoblock-waermepumpe-11-kw-set-fuer-fussbodenheizung-ohne-trinkwarmwasserbereitung;;;;1;
Daikin;DAIKIN Altherma 3 M Baugröße 14 Monoblock-Wärmepumpe 12 kW – Set für Fußbodenheizung ohne Trinkwasserwarmbereitung;Wärmepumpen im Set;KS4291;46253;/daikin-altherma-3-m-baugroesse-14-monoblock-waermepumpe-12-kw-set-fuer-fussbodenheizung-ohne-trinkwasserwarmbereitung;;;;1;
Extraflame;Extraflame Klaudia Plus 5.0 Pelletofen Stahl Elfenbein;Pelletöfen 6 bis 8 kW;1286851;46255;/extraflame-klaudia-plus-5-0-pelletofen-stahl-elfenbein;;;80;0;"[""Creme""]"
Daikin;DAIKIN Altherma 3 M Baugröße 16 Monoblock-Wärmepumpe 16 kW – Set für Fußbodenheizung ohne Trinkwarmwasserbereitung;Wärmepumpen im Set;KS4292;46256;/daikin-altherma-3-m-baugroesse-16-monoblock-waermepumpe-16-kw-set-fuer-fussbodenheizung-ohne-trinkwarmwasserbereitung;;;;1;
Daikin;DAIKIN Altherma 3 M Baugröße 4 Monoblock-Wärmepumpe 4,6 kW – Set für Heizkörper ohne Trinkwarmwasserbereitung;Wärmepumpen im Set;KS4293;46257;/daikin-altherma-3-m-baugroesse-4-monoblock-waermepumpe-4-6-kw-set-fuer-heizkoerper-ohne-trinkwarmwasserbereitung;;;;1;
Daikin;DAIKIN Altherma 3 M Baugröße 6 Monoblock-Wärmepumpe 6 kW – Set für Heizkörper ohne Trinkwarmwasserbereitung;Wärmepumpen im Set;KS4294;46258;/daikin-altherma-3-m-baugroesse-6-monoblock-waermepumpe-6-kw-set-fuer-heizkoerper-ohne-trinkwarmwasserbereitung;;;;1;
Justus;Justus E-Blok Energiesegment W + für Justus Tova;Zubehör Kaminöfen & Küchenöfen;9217 71;46259;/justus-e-blok-energiesegment-w-fuer-justus-tova;;;;1;
Daikin;DAIKIN Altherma 3 M Baugröße 8 Monoblock-Wärmepumpe 8 kW – Set für Heizkörper ohne Trinkwarmwasserbereitung;Wärmepumpen im Set;KS4295;46260;/daikin-altherma-3-m-baugroesse-8-monoblock-waermepumpe-8-kw-set-fuer-heizkoerper-ohne-trinkwarmwasserbereitung;;;;1;
;VARDE NORDIC 7 AIR Kaminofen Stahl schwarz;Kaminöfen 6 bis 7 kW;101182;46261;/varde-nordic-7-air-kaminofen-stahl-schwarz;;;150;0;
Varde Ovne;VARDE NORDIC 9 AIR Kaminofen Stahl schwarz;Kaminöfen 6 bis 7 kW;101183;46262;/varde-nordic-9-air-kaminofen-stahl-schwarz;"[""Kaminofen""]";;150;1;"[""Schwarz""]"
Daikin;DAIKIN Altherma 3 M Baugröße 11 Monoblock-Wärmepumpe 11 kW – Set für Heizkörper ohne Trinkwarmwasserbereitung;Wärmepumpen im Set;KS4296;46263;/daikin-altherma-3-m-baugroesse-11-monoblock-waermepumpe-11-kw-set-fuer-heizkoerper-ohne-trinkwarmwasserbereitung;;;;1;
;;;100486;46264;;;;;0;
;;;100266;46265;;;;;0;
;;;101113;46266;;;;;0;
Daikin;DAIKIN Altherma 3 M Baugröße 14 Monoblock-Wärmepumpe 12 kW – Set für Heizkörper ohne Trinkwarmwasserbereitung;Wärmepumpen im Set;KS4297;46267;/daikin-altherma-3-m-baugroesse-14-monoblock-waermepumpe-12-kw-set-fuer-heizkoerper-ohne-trinkwarmwasserbereitung;;;;1;
Daikin;DAIKIN Altherma 3 M Baugröße 16 Monoblock-Wärmepumpe 16 kW – Set für Heizkörper ohne Trinkwarmwasserbereitung;Wärmepumpen im Set;KS4298;46268;/daikin-altherma-3-m-baugroesse-16-monoblock-waermepumpe-16-kw-set-fuer-heizkoerper-ohne-trinkwarmwasserbereitung;;;;1;
Daikin;DAIKIN Altherma 3 M Baugröße 4 Monoblock-Wärmepumpe 4,6 kW – Set für Fußbodenheizung mit Trinkwarmwasserbereitung 180 L;Wärmepumpen im Set;KS4299;46269;/daikin-altherma-3-m-baugroesse-4-monoblock-waermepumpe-4-6-kw-set-fuer-fussbodenheizung-mit-trinkwarmwasserbereitung-180-l;;;;1;
Daikin;DAIKIN Altherma 3 M Baugröße 6 Monoblock-Wärmepumpe 6 kW – Set für Fußbodenheizung mit Trinkwarmwasserbereitung 180 L;Wärmepumpen im Set;KS4300;46270;/daikin-altherma-3-m-baugroesse-6-monoblock-waermepumpe-6-kw-set-fuer-fussbodenheizung-mit-trinkwarmwasserbereitung-180-l;;;;1;
Daikin;DAIKIN Altherma 3 M Baugröße 8 Monoblock-Wärmepumpe 8 kW – Set für Fußbodenheizung mit Trinkwarmwasserbereitung 180 L;Wärmepumpen im Set;KS4301;46271;/daikin-altherma-3-m-baugroesse-8-monoblock-waermepumpe-8-kw-set-fuer-fussbodenheizung-mit-trinkwarmwasserbereitung-180-l;;;;1;
Daikin;DAIKIN Altherma 3 M Baugröße 11 Monoblock-Wärmepumpe 11 kW – Set für Fußbodenheizung mit Trinkwarmwasserbereitung 180 L;Wärmepumpen im Set;KS4302;46272;/daikin-altherma-3-m-baugroesse-11-monoblock-waermepumpe-11-kw-set-fuer-fussbodenheizung-mit-trinkwarmwasserbereitung-180-liter;;;;1;
Daikin;DAIKIN Altherma 3 M Baugröße 14 Monoblock-Wärmepumpe 12 kW – Set für Fußbodenheizung mit Trinkwarmwasserbereitung 180 L;Wärmepumpen im Set;KS4303;46273;/daikin-altherma-3-m-baugroesse-14-monoblock-waermepumpe-12-kw-set-fuer-fussbodenheizung-mit-trinkwarmwasserbereitung-180-l;;;;1;
Daikin;DAIKIN Altherma 3 M Baugröße 16 Monoblock-Wärmepumpe 16 kW – Set für Fußbodenheizung mit Trinkwarmwasserbereitung 180 L;Wärmepumpen im Set;KS4304;46274;/daikin-altherma-3-m-baugroesse-16-monoblock-waermepumpe-16-kw-set-fuer-fussbodenheizung-mit-trinkwarmwasserbereitung-180-l;;;;1;
Daikin;DAIKIN Altherma 3 M Baugröße 4 Monoblock-Wärmepumpe 4,6 kW – Set für Heizkörper mit Trinkwarmwasserbereitung 180 L;Wärmepumpen im Set;KS4305;46275;/daikin-altherma-3-m-baugroesse-4-monoblock-waermepumpe-4-6-kw-set-fuer-heizkoerper-mit-trinkwarmwasserbereitung-180-l;;;;1;
Daikin;DAIKIN Altherma 3 M Baugröße 6 Monoblock-Wärmepumpe 6 kW – Set für Heizkörper mit Trinkwarmwasserbereitung 180 L;Wärmepumpen im Set;KS4306;46276;/daikin-altherma-3-m-baugroesse-6-monoblock-waermepumpe-6-kw-set-fuer-heizkoerper-mit-trinkwarmwasserbereitung-180-l;;;;1;
Daikin;DAIKIN Altherma 3 M Baugröße 8 Monoblock-Wärmepumpe 8 kW – Set für Heizkörper mit Trinkwarmwasserbereitung 180 L;Wärmepumpen im Set;KS4307;46277;/daikin-altherma-3-m-baugroesse-8-monoblock-waermepumpe-8-kw-set-fuer-heizkoerper-mit-trinkwarmwasserbereitung-180-l;;;;1;
Daikin;DAIKIN Altherma 3 M Baugröße 11 Monoblock-Wärmepumpe 11 kW – Set für Heizkörper mit Trinkwarmwasserbereitung 180 L;Wärmepumpen im Set;KS4308;46278;/daikin-altherma-3-m-baugroesse-11-monoblock-waermepumpe-11-kw-set-fuer-heizkoerper-mit-trinkwarmwasserbereitung-180-l;;;;1;
Daikin;DAIKIN Altherma 3 M Baugröße 14 Monoblock-Wärmepumpe 12 kW – Set für Heizkörper mit Trinkwarmwasserbereitung 180 L;Wärmepumpen im Set;KS4309;46279;/daikin-altherma-3-m-baugroesse-14-monoblock-waermepumpe-12-kw-set-fuer-heizkoerper-mit-trinkwarmwasserbereitung-180-l;;;;1;
Daikin;DAIKIN Altherma 3 M Baugröße 16 Monoblock-Wärmepumpe 16 kW – Set für Heizkörper mit Trinkwarmwasserbereitung 180 L;;KS4310;46280;/daikin-altherma-3-m-baugroesse-16-monoblock-waermepumpe-16-kw-set-fuer-heizkoerper-mit-trinkwarmwasserbereitung-180-l;;;;1;
;La Nordica Küchenofen Wasserschiff Inox 3,5;Zubehör Kaminöfen & Küchenöfen;1013950;46281;/la-nordica-kuechenofen-wasserschiff-3,5;;;;1;
;La Nordica Küchenofen Wasserschiff Inox 4,5;Zubehör Kaminöfen & Küchenöfen;1014950;46282;/la-nordica-kuechenofen-wasserschiff-4,5;;;;1;
Daikin;DAIKIN Altherma 3 M Baugröße 4 Monoblock-Wärmepumpe 4,6 kW – Set für Fußbodenheizung mit Trinkwarmwasserbereitung über Brauchwasser-Wärmepumpe 200 L;Wärmepumpen im Set;KS4311;46283;/daikin-altherma-3-m-baugroesse-4-monoblock-waermepumpe-4-6-kw-set-fuer-fussbodenheizung-mit-trinkwarmwasserbereitung-ueber-brauchwasser-waermepumpe-200-l;;;;1;
Daikin;DAIKIN Altherma 3 M Baugröße 6 Monoblock-Wärmepumpe 6 kW – Set für Fußbodenheizung mit Trinkwarmwasserbereitung über Brauchwasser-Wärmepumpe 200 L;Wärmepumpen im Set;KS4312;46284;/daikin-altherma-3-m-baugroesse-6-monoblock-waermepumpe-6-kw-set-fuer-fussbodenheizung-mit-trinkwarmwasserbereitung-ueber-brauchwasser-waermepumpe-200-l;;;;1;
;;;R10001B;46285;;;;;0;
Daikin;DAIKIN Altherma 3 M Baugröße 8 Monoblock-Wärmepumpe 8 kW – Set für Fußbodenheizung mit Trinkwarmwasserbereitung über Brauchwasserwärmepumpe 200 L;Wärmepumpen im Set;KS4313;46286;/daikin-altherma-3-m-baugroesse-8-monoblock-waermepumpe-8-kw-set-fuer-fussbodenheizung-mit-trinkwarmwasserbereitung-ueber-brauchwasser-waermepumpe-200-l;;;;1;
Daikin;DAIKIN Altherma 3 M Baugröße 11 Monoblock-Wärmepumpe 11 kW – Set für Fußbodenheizung mit Trinkwarmwasserbereitung über Brauchwasser-Wärmepumpe 200 L;Wärmepumpen im Set;KS4314;46287;/daikin-altherma-3-m-baugroesse-11-monoblock-waermepumpe-11-kw-set-fuer-fussbodenheizung-mit-trinkwarmwasserbereitung-ueber-brauchwasser-waermepumpe-200-l;;;;1;
La Nordica;La Nordica Ester Forno Evo Kaminofen Speckstein;Kaminöfen 8 bis 9 kW;L7116733;46288;/la-nordica-ester-forno-evo-kaminofen-speckstein;"[""Kaminofen""]";;130;0;"[""Schwarz""]"
Daikin;DAIKIN Altherma 3 M Baugröße 14 Monoblock-Wärmepumpe 12 kW – Set für Fußbodenheizung mit Trinkwarmwasserbereitung über Brauchwasser-Wärmepumpe 200 L;Wärmepumpen im Set;KS4315;46289;/daikin-altherma-3-m-baugroesse-14-monoblock-waermepumpe-12-kw-set-fuer-fussbodenheizung-mit-trinkwarmwasserbereitung-ueber-brauchwasser-waermepumpe-200-l;;;;1;
Daikin;DAIKIN Altherma 3 M Baugröße 16 Monoblock-Wärmepumpe 16 kW – Set für Fußbodenheizung mit Trinkwarmwasserbereitung über Brauchwasser-Wärmepumpe 200 L;Wärmepumpen im Set;KS4316;46290;/daikin-altherma-3-m-baugroesse-16-monoblock-waermepumpe-16-kw-set-fuer-fussbodenheizung-mit-trinkwarmwasserbereitung-ueber-brauchwasser-waermepumpe-200-l;;;;1;
Daikin;DAIKIN Altherma 3 M Baugröße 4 Monoblock-Wärmepumpe 4,6 kW – Set für Heizkörper mit Trinkwarmwasserbereitung über Brauchwasser-Wärmepumpe 200 L;Wärmepumpen im Set;KS4317;46291;/daikin-altherma-3-m-baugroesse-4-monoblock-waermepumpe-4-6-kw-set-fuer-heizkoerper-mit-trinkwarmwasserbereitung-ueber-brauchwasser-waermepumpe-200-l;;;;1;
Daikin;DAIKIN Altherma 3 M Baugröße 6 Monoblock-Wärmepumpe 6 kW – Set für Heizkörper mit Trinkwarmwasserbereitung über Brauchwasser-Wärmepumpe 200 L;Wärmepumpen im Set;KS4318;46292;/daikin-altherma-3-m-baugroesse-6-monoblock-waermepumpe-6-kw-set-fuer-heizkoerper-mit-trinkwarmwasserbereitung-ueber-brauchwasser-waermepumpe-200-l;;;;1;
Daikin;DAIKIN Altherma 3 M Baugröße 8 Monoblock-Wärmepumpe 8 kW – Set für Heizkörper mit Trinkwarmwasserbereitung über Brauchwasser-Wärmepumpe 200 L;Wärmepumpen im Set;KS4319;46293;/daikin-altherma-3-m-baugroesse-8-monoblock-waermepumpe-8-kw-set-fuer-heizkoerper-mit-trinkwarmwasserbereitung-ueber-brauchwasser-waermepumpe-200-l;;;;1;
Daikin;DAIKIN Altherma 3 M Baugröße 11 Monoblock-Wärmepumpe 11 kW – Set für Heizkörper mit Trinkwarmwasserbereitung über Brauchwasser-Wärmepumpe 200 L;Wärmepumpen im Set;KS4320;46294;/daikin-altherma-3-m-baugroesse-11-monoblock-waermepumpe-11-kw-set-fuer-heizkoerper-mit-trinkwarmwasserbereitung-ueber-brauchwasser-waermepumpe-200-l;;;;1;
Daikin;DAIKIN Altherma 3 M Baugröße 14 Monoblock-Wärmepumpe 12 kW – Set für Heizkörper mit Trinkwarmwasserbereitung über Brauchwasser-Wärmepumpe 200 L;Wärmepumpen im Set;KS4321;46295;/daikin-altherma-3-m-baugroesse-14-monoblock-waermepumpe-12-kw-set-fuer-heizkoerper-mit-trinkwarmwasserbereitung-ueber-brauchwasser-waermepumpe-200-l;;;;1;
La Nordica;La Nordica Asia Kaminofen Speckstein;Kaminöfen 6 bis 7 kW;L7116652;46296;/la-nordica-asia-kaminofen-speckstein;"[""Kaminofen""]";;120;0;
TermaTech;TermaTech TT44 Kaminofen Stahl Schwarz;Kaminöfen bis 5 kW;S01-340;46297;/termatech-tt44-kaminofen-stahl-schwarz;"[""Kaminofen""]";;150;1;
La Nordica;Zusätzliches Grillrost-Set für America und Cucinotta;Zubehör Kaminöfen & Küchenöfen;L7026110;46298;/zusaetzliches-grillrost-set-fuer-america-und-cucinotta;;;;1;
Daikin;DAIKIN Altherma 3 M Baugröße 16 Monoblock-Wärmepumpe 16 kW – Set für Heizkörper mit Trinkwasserwarmbereitung über Brauchwasser-Wärmepumpe 200 L;Wärmepumpen im Set;KS4322;46299;/daikin-altherma-3-m-baugroesse-16-monoblock-waermepumpe-16-kw-set-fuer-heizkoerper-mit-trinkwarmwasserbereitung-ueber-brauchwasser-waermepumpe-200-l;;;;1;
Daikin;DAIKIN Altherma 3 H MT Baugröße 8 Hydrosplit-Wärmepumpe – Set 1 Heizkreis für Heizkörper ohne Trinkwarmwasserbereitung;Wärmepumpen im Set;KS4323;46300;/daikin-altherma-3-h-mt-baugroesse-8-hydrosplit-waermepumpe-set-1-heizkreis-fuer-heizkoerper-ohne-trinkwarmwasserbereitung;;;;1;
